ID_MATERIELINFO,TYPE,MODELE,GES
LA_MATERIEL_INFO_202410262,PC portable,MacBook air pre-retina,0.31
LA_MATERIEL_INFO_202410266, ,Precision tower 5xxx,0.44
LA_MATERIEL_INFO_202410267,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202410260,PC fixe sans ecran,Elite mini,0.137
NewYork_MATERIEL_INFO_202410261,Ecran,32pouces et plus,0.59
NewYork_MATERIEL_INFO_202410262,PC fixe sans ecran,OMEN ,0.29
NewYork_MATERIEL_INFO_202410263,PC fixe sans ecran,PC Fixe (moy),0.3
NewYork_MATERIEL_INFO_202410264,imprimante,Laser A3 (40-99kg),0.96
NewYork_MATERIEL_INFO_202410265,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202410266,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202410267, ,24pouces-31pouces,0.43
Shanghai_MATERIEL_INFO_202410260,PC fixe tout-en-un,iMac 27pouces retina,0.45
Shanghai_MATERIEL_INFO_202410261,PC portable,Precision 7xxx,0.304
Shanghai_MATERIEL_INFO_202410262,PC portable,Precision 7xxx,0.304
Shanghai_MATERIEL_INFO_202410263,Ecran,32pouces et plus,0.59
Shanghai_MATERIEL_INFO_202410264,Serveur,Serveur de stockage,2.5
Shanghai_MATERIEL_INFO_202410265,PC portable,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202410266,PC portable,ProBook ,0.226
Shanghai_MATERIEL_INFO_202410267,PC fixe sans ecran,EliteDesk DM,0.23
Shanghai_MATERIEL_INFO_202410268,PC fixe sans ecran,Optiplex tower,0.26
Shanghai_MATERIEL_INFO_202410269,PC portable,modèle par défaut,0.26
BERLIN_MATERIEL_INFO_202410270,PC portable,EliteBook 10xx,0.223
BERLIN_MATERIEL_INFO_202410271,PC fixe sans ecran,Optiplex micro,0.174
BERLIN_MATERIEL_INFO_202410272,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202410270,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_202410271,PC portable,Chromebook 14-15pouces,0.17
LONDON_MATERIEL_INFO_202410270,imprimante,Laser à poser (<40kg),0.43
LONDON_MATERIEL_INFO_202410271, ,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202410270, ,Victus,0.267
LA_MATERIEL_INFO_202410272,PC portable,Moyenne 17pouces,0.365
LA_MATERIEL_INFO_202410273,PC portable, ,0.26
LA_MATERIEL_INFO_202410274,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202410275, ,ProBook ,0.226
LA_MATERIEL_INFO_202410276,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202410278,PC fixe tout-en-un,iMac pro,0.7000000000000001
NewYork_MATERIEL_INFO_202410270,PC fixe tout-en-un,iMac 27pouces retina,0.45
NewYork_MATERIEL_INFO_202410271,Ecran,24pouces-31pouces,0.43
NewYork_MATERIEL_INFO_202410272,PC fixe sans ecran,Mac pro,0.9
NewYork_MATERIEL_INFO_202410273,Serveur,Modèle par défaut,1.3
NewYork_MATERIEL_INFO_202410274, ,Precision 7xxx,0.304
NewYork_MATERIEL_INFO_202410275,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202410276,imprimante,modèle par défaut,0.5
NewYork_MATERIEL_INFO_202410277,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202410278, ,MacBook air retina,0.176
NewYork_MATERIEL_INFO_202410279,PC fixe sans ecran,Rasberry pi 4,0.015
NewYork_MATERIEL_INFO_2024102710,PC portable,Chromebook 11-13pouces,0.175
NewYork_MATERIEL_INFO_2024102711, ,iMac 21pouces,0.29
Shanghai_MATERIEL_INFO_202410270,clavier,modèle par défaut,0.024
Shanghai_MATERIEL_INFO_202410271,PC fixe sans ecran,modèle par défaut,0.35
Shanghai_MATERIEL_INFO_202410272,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202410273, ,Precision 5xxx,0.28
Shanghai_MATERIEL_INFO_202410274,PC portable,ProBook ,0.226
Shanghai_MATERIEL_INFO_202410275,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
Shanghai_MATERIEL_INFO_202410276, ,ProBook ,0.226
Shanghai_MATERIEL_INFO_202410277,imprimante,modèle par défaut,0.5
Shanghai_MATERIEL_INFO_202410278,Ecran,32pouces et plus,0.59
Shanghai_MATERIEL_INFO_202410279, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_2024102710,PC portable, ,0.26
BERLIN_MATERIEL_INFO_202410280,PC fixe sans ecran,ZHAN,0.264
BERLIN_MATERIEL_INFO_202410281,Station d'accueil,modèle par défaut,0.026
BERLIN_MATERIEL_INFO_202410282,Vidéo projecteur,modèle par défaut,0.094
BERLIN_MATERIEL_INFO_202410283,PC portable,Chromebook 11-13pouces,0.175
BERLIN_MATERIEL_INFO_202410284,Serveur,Serveur de stockage,2.5
BERLIN_MATERIEL_INFO_202410285,PC portable, ,0.26
Paris_MATERIEL_INFO_202410280,imprimante,Laser à poser (<40kg),0.43
Paris_MATERIEL_INFO_202410281,PC fixe sans ecran,Optiplex small,0.24
Paris_MATERIEL_INFO_202410282,PC fixe sans ecran,Optiplex micro,0.174
Paris_MATERIEL_INFO_202410283,Vidéo projecteur,Pour amphi,0.2
Paris_MATERIEL_INFO_202410284,PC portable,ZBook,0.303
Paris_MATERIEL_INFO_202410285,PC portable,Chromebook 11-13pouces,0.175
Paris_MATERIEL_INFO_202410286,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202410287,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202410288, ,ZHAN,0.264
Paris_MATERIEL_INFO_202410289,Vidéo projecteur,modèle par défaut,0.094
LONDON_MATERIEL_INFO_202410280,PC portable,Moyenne 13pouces,0.25
LONDON_MATERIEL_INFO_202410281,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_202410282,PC portable,Moyenne 13pouces,0.25
LA_MATERIEL_INFO_202410280, ,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202410281, ,Elite mini,0.137
LA_MATERIEL_INFO_202410282,PC fixe sans ecran,Station de travail (moy),0.6
LA_MATERIEL_INFO_202410283,PC fixe sans ecran,modèle par défaut,0.35
LA_MATERIEL_INFO_202410284, ,Precision tower 3xxx,0.285
LA_MATERIEL_INFO_202410285,PC portable,EliteBook 8xx,0.29
LA_MATERIEL_INFO_202410286,Vidéo projecteur,Pour salle,0.15
LA_MATERIEL_INFO_202410287, ,Precision tower 3xxx,0.285
LA_MATERIEL_INFO_202410288,imprimante,Laser A3 (>100kg),1.8
LA_MATERIEL_INFO_202410289,PC fixe sans ecran,Rasberry pi 4,0.015
LA_MATERIEL_INFO_2024102810,souris,modèle par défaut,0.005
NewYork_MATERIEL_INFO_202410280, ,Optiplex All-in-One 5xxx,0.318
NewYork_MATERIEL_INFO_202410281, ,Laser A3 (40-99kg),0.96
NewYork_MATERIEL_INFO_202410282, ,Z,0.409
NewYork_MATERIEL_INFO_202410283,PC portable,MacBook air,0.25
NewYork_MATERIEL_INFO_202410284,PC fixe sans ecran,PC Fixe (moy),0.3
NewYork_MATERIEL_INFO_202410285,PC fixe sans ecran,ZHAN,0.264
NewYork_MATERIEL_INFO_202410286,Smartphone,modèle par défaut,0.063
NewYork_MATERIEL_INFO_202410287,PC portable,Chromebook 11-13pouces,0.175
Shanghai_MATERIEL_INFO_202410280,PC portable,OMEN ,0.29
Shanghai_MATERIEL_INFO_202410281, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202410282,PC fixe sans ecran,Optiplex micro,0.174
Shanghai_MATERIEL_INFO_202410283,Ecran,24pouces-31pouces,0.43
Shanghai_MATERIEL_INFO_202410284,Serveur,Modèle par défaut,1.3
Shanghai_MATERIEL_INFO_202410285,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202410286,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
Shanghai_MATERIEL_INFO_202410287, ,OMEN ,0.29
Shanghai_MATERIEL_INFO_202410288,PC fixe sans ecran,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202410289,PC portable,Precision 3xxx,0.266
Shanghai_MATERIEL_INFO_2024102810,PC fixe sans ecran,ProDesk mini/DM,0.1
Shanghai_MATERIEL_INFO_2024102811, ,modèle par défaut,0.3638875
BERLIN_MATERIEL_INFO_202410290, ,modèle par défaut,0.3638875
BERLIN_MATERIEL_INFO_202410291,Vidéo projecteur,Transportable,0.094
BERLIN_MATERIEL_INFO_202410292,PC portable,Moyenne 14/15pouces,0.294
BERLIN_MATERIEL_INFO_202410293,Serveur,Serveur de stockage,2.5
Paris_MATERIEL_INFO_202410290,PC fixe sans ecran,Mac pro,0.9
Paris_MATERIEL_INFO_202410291,PC fixe sans ecran,Optiplex tower,0.26
Paris_MATERIEL_INFO_202410292, ,jusqu'à 23pouces,0.35
Paris_MATERIEL_INFO_202410293,Serveur,Modèle par défaut,1.3
Paris_MATERIEL_INFO_202410294,imprimante,Laser A3 (40-99kg),0.96
Paris_MATERIEL_INFO_202410295,Ecran, ,0.43
Paris_MATERIEL_INFO_202410296,PC fixe sans ecran,Mac pro,0.9
Paris_MATERIEL_INFO_202410297, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202410298, ,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202410299,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
Paris_MATERIEL_INFO_2024102910,PC fixe sans ecran,Precision tower 5xxx,0.44
Paris_MATERIEL_INFO_2024102911,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_2024102912, ,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_2024102913, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202410290,PC portable,MacBook pro 15/16pouces,0.33
LONDON_MATERIEL_INFO_202410291,PC fixe tout-en-un,iMac 21pouces retina,0.3
LONDON_MATERIEL_INFO_202410292,Vidéo projecteur,Transportable,0.094
LONDON_MATERIEL_INFO_202410293,PC portable,MacBook pro 13pouces,0.256
LONDON_MATERIEL_INFO_202410294,PC portable,modèle par défaut,0.26
LONDON_MATERIEL_INFO_202410295,PC portable,Moyenne 13pouces,0.25
LONDON_MATERIEL_INFO_202410296, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202410290, ,EliteBook 8xx,0.29
LA_MATERIEL_INFO_202410291,PC fixe sans ecran,Elite mini,0.137
LA_MATERIEL_INFO_202410292,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
LA_MATERIEL_INFO_202410293, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202410294,PC portable,Moyenne 14/15pouces,0.294
LA_MATERIEL_INFO_202410295,PC fixe tout-en-un,iMac pro,0.7000000000000001
LA_MATERIEL_INFO_202410296,Borne wifi,modèle par défaut,0.01
LA_MATERIEL_INFO_202410298, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202410299,PC portable,Victus,0.267
NewYork_MATERIEL_INFO_202410290, ,Optiplex micro,0.174
Shanghai_MATERIEL_INFO_202410290,PC portable,MacBook pro 15/16pouces,0.33
Shanghai_MATERIEL_INFO_202410291, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202410292,clavier,modèle par défaut,0.024
Shanghai_MATERIEL_INFO_202410293,PC fixe tout-en-un,Mac pro,0.9
Shanghai_MATERIEL_INFO_202410294,PC fixe sans ecran,Optiplex tower,0.26
Shanghai_MATERIEL_INFO_202410295,Ecran,32pouces et plus,0.59
BERLIN_MATERIEL_INFO_202410300,PC portable,Precision 7xxx,0.304
BERLIN_MATERIEL_INFO_202410301,PC portable,Latitude 5xxx,0.3
Paris_MATERIEL_INFO_202410300,PC portable, ,0.26
Paris_MATERIEL_INFO_202410301, ,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202410302,PC portable,EliteBook 6xx,0.175
LONDON_MATERIEL_INFO_202410300,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202410301, ,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202410302,PC fixe sans ecran,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202410303,PC fixe sans ecran,Mac pro,0.9
LONDON_MATERIEL_INFO_202410304, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202410305,PC portable,Moyenne 13pouces,0.25
LONDON_MATERIEL_INFO_202410306,PC fixe sans ecran,Precision tower 5xxx,0.44
LONDON_MATERIEL_INFO_202410307,Ecran,modèle par défaut,0.43
LONDON_MATERIEL_INFO_202410308,PC portable, ,0.26
LONDON_MATERIEL_INFO_202410309, ,ZHAN,0.264
LONDON_MATERIEL_INFO_2024103010,PC portable,Latitude 5xxx,0.3
LA_MATERIEL_INFO_202410300, ,MacBook air,0.25
LA_MATERIEL_INFO_202410301,PC portable,Precision 5xxx,0.28
LA_MATERIEL_INFO_202410302,PC portable,Moyenne 13pouces,0.25
LA_MATERIEL_INFO_202410304, ,Pour salle,0.15
LA_MATERIEL_INFO_202410305,PC fixe sans ecran,Elite mini,0.137
LA_MATERIEL_INFO_202410308,clavier,modèle par défaut,0.024
LA_MATERIEL_INFO_202410309,Telephone IP,modèle par défaut,0.017
LA_MATERIEL_INFO_2024103010,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_2024103011,PC portable,MacBook air pre-retina,0.31
LA_MATERIEL_INFO_2024103012,PC portable,Precision 3xxx,0.266
NewYork_MATERIEL_INFO_202410300,souris,modèle par défaut,0.005
NewYork_MATERIEL_INFO_202410301,imprimante,Laser à poser (<40kg),0.43
NewYork_MATERIEL_INFO_202410302,Vidéo projecteur,modèle par défaut,0.094
NewYork_MATERIEL_INFO_202410303,PC fixe sans ecran,ProDesk mini/DM,0.1
NewYork_MATERIEL_INFO_202410304,PC portable,Moyenne 17pouces,0.365
NewYork_MATERIEL_INFO_202410305, ,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202410306,PC fixe sans ecran,OMEN ,0.29
NewYork_MATERIEL_INFO_202410307,PC fixe sans ecran,Precision tower 3xxx,0.285
Shanghai_MATERIEL_INFO_202410300,Ecran,24pouces-31pouces,0.43
BERLIN_MATERIEL_INFO_202410310, ,iMac 21pouces retina,0.3
BERLIN_MATERIEL_INFO_202410311,Vidéo projecteur,modèle par défaut,0.094
BERLIN_MATERIEL_INFO_202410312,PC portable,Moyenne 14/15pouces,0.294
BERLIN_MATERIEL_INFO_202410313,PC fixe sans ecran,ProDesk mini/DM,0.1
BERLIN_MATERIEL_INFO_202410314,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202410310,Disque dur,modèle par défaut,0.01
Paris_MATERIEL_INFO_202410311,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202410312,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202410313,imprimante,Laser A3 (40-99kg),0.96
Paris_MATERIEL_INFO_202410314,PC portable,MacBook air,0.25
Paris_MATERIEL_INFO_202410315,PC portable,ProBook ,0.226
LONDON_MATERIEL_INFO_202410310, ,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202410311,PC portable,MacBook air,0.25
LA_MATERIEL_INFO_202410310,Ecran,24pouces-31pouces,0.43
LA_MATERIEL_INFO_202410311, ,Optiplex small,0.24
LA_MATERIEL_INFO_202410313,PC fixe tout-en-un,iMac 27pouces retina,0.45
LA_MATERIEL_INFO_202410315,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_202410316,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
LA_MATERIEL_INFO_202410317,PC fixe sans ecran,Mac mini,0.27
LA_MATERIEL_INFO_202410318,PC fixe sans ecran,Optiplex micro,0.174
NewYork_MATERIEL_INFO_202410310,PC fixe sans ecran,Rasberry pi 4,0.015
NewYork_MATERIEL_INFO_202410311,PC portable,Moyenne 13pouces,0.25
NewYork_MATERIEL_INFO_202410312,PC fixe sans ecran,Elite mini,0.137
NewYork_MATERIEL_INFO_202410313, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202410314,Disque dur,modèle par défaut,0.01
NewYork_MATERIEL_INFO_202410315, ,Wyse thin client,0.069
NewYork_MATERIEL_INFO_202410316,imprimante,modèle par défaut,0.5
Shanghai_MATERIEL_INFO_202410310,PC fixe sans ecran,Optiplex tower,0.26
Shanghai_MATERIEL_INFO_202410311,PC fixe sans ecran, ,0.35
Shanghai_MATERIEL_INFO_202410312,PC portable, ,0.26
Shanghai_MATERIEL_INFO_202410313,Disque dur,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_202410314,PC portable,Victus,0.267
Shanghai_MATERIEL_INFO_202410315,PC fixe tout-en-un,iMac 27pouces retina,0.45
Shanghai_MATERIEL_INFO_202410316,PC fixe sans ecran,Precision tower 3xxx,0.285
Shanghai_MATERIEL_INFO_202410317,imprimante,Laser A3 (40-99kg),0.96
Shanghai_MATERIEL_INFO_202410318,PC portable, ,0.26
Shanghai_MATERIEL_INFO_202410319, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_2024103110, ,Serveur de stockage,2.5
Shanghai_MATERIEL_INFO_2024103111,PC fixe sans ecran,Precision tower 7xxx,0.555
Shanghai_MATERIEL_INFO_2024103112,PC fixe sans ecran, ,0.35
Shanghai_MATERIEL_INFO_2024103113,Vidéo projecteur,Pour amphi,0.2
BERLIN_MATERIEL_INFO_202411010, ,Precision tower 7xxx,0.555
BERLIN_MATERIEL_INFO_202411011,PC portable,Latitude 5xxx,0.3
BERLIN_MATERIEL_INFO_202411012,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202411010,PC fixe tout-en-un, ,0.352
Paris_MATERIEL_INFO_202411011,PC portable,Precision 5xxx,0.28
Paris_MATERIEL_INFO_202411012,PC portable, ,0.26
Paris_MATERIEL_INFO_202411013,PC fixe sans ecran,Rasberry pi 4,0.015
Paris_MATERIEL_INFO_202411014,PC fixe tout-en-un,iMac 21pouces,0.29
Paris_MATERIEL_INFO_202411015, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202411016,souris,modèle par défaut,0.005
Paris_MATERIEL_INFO_202411017, ,"EliteDesk (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202411018,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202411019,PC portable,ProBook ,0.226
LONDON_MATERIEL_INFO_202411010,Vidéo projecteur,Pour amphi,0.2
LONDON_MATERIEL_INFO_202411011, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202411012,PC fixe sans ecran,Precision tower 7xxx,0.555
LONDON_MATERIEL_INFO_202411013,PC portable, ,0.26
LONDON_MATERIEL_INFO_202411014,souris,modèle par défaut,0.005
LONDON_MATERIEL_INFO_202411015,PC portable,Victus,0.267
LONDON_MATERIEL_INFO_202411016, ,MacBook pro 13pouces,0.256
LONDON_MATERIEL_INFO_202411017,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
LONDON_MATERIEL_INFO_202411018,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_202411010,PC portable,ZBook Studio,0.379
LA_MATERIEL_INFO_202411011,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202411012,PC portable,Latitude 3xxx,0.22
LA_MATERIEL_INFO_202411014,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202411015,Tablette,modèle par défaut,0.15
LA_MATERIEL_INFO_202411016,PC portable,EliteBook 10xx,0.223
LA_MATERIEL_INFO_202411017,PC portable,Moyenne 17pouces,0.365
NewYork_MATERIEL_INFO_202411010, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202411010,PC fixe sans ecran,modèle par défaut,0.35
Shanghai_MATERIEL_INFO_202411011,PC portable,ProBook ,0.226
Shanghai_MATERIEL_INFO_202411012,PC fixe sans ecran,ProDesk mini/DM,0.1
Shanghai_MATERIEL_INFO_202411013, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202411014,PC fixe tout-en-un,iMac 21pouces,0.29
Shanghai_MATERIEL_INFO_202411015,imprimante,Laser à poser (<40kg),0.43
Shanghai_MATERIEL_INFO_202411016,Vidéo projecteur,Pour amphi,0.2
BERLIN_MATERIEL_INFO_202411020,PC fixe sans ecran,modèle par défaut,0.35
Paris_MATERIEL_INFO_202411020,PC fixe sans ecran,PC Fixe (moy),0.3
Paris_MATERIEL_INFO_202411021, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202411022,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202411023,Telephone IP,modèle par défaut,0.017
Paris_MATERIEL_INFO_202411024, ,Chromebook 14-15pouces,0.17
Paris_MATERIEL_INFO_202411025, ,Transportable,0.094
LONDON_MATERIEL_INFO_202411020,imprimante,modèle par défaut,0.5
LONDON_MATERIEL_INFO_202411021,Telephone IP,modèle par défaut,0.017
LONDON_MATERIEL_INFO_202411022,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
LA_MATERIEL_INFO_202411020, ,Rasberry pi 4,0.015
LA_MATERIEL_INFO_202411021,PC fixe sans ecran,ProDesk mini/DM,0.1
LA_MATERIEL_INFO_202411023,PC fixe tout-en-un,iMac 27pouces retina,0.45
LA_MATERIEL_INFO_202411024,PC portable, ,0.26
LA_MATERIEL_INFO_202411025,PC fixe sans ecran,Optiplex tower,0.26
NewYork_MATERIEL_INFO_202411020, ,Elite mini,0.137
NewYork_MATERIEL_INFO_202411021,PC fixe sans ecran,ProDesk mini/DM,0.1
NewYork_MATERIEL_INFO_202411022,PC fixe sans ecran,Precision tower 7xxx,0.555
NewYork_MATERIEL_INFO_202411023,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202411024,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202411025, ,32pouces et plus,0.59
NewYork_MATERIEL_INFO_202411026,PC portable,Moyenne 14/15pouces,0.294
NewYork_MATERIEL_INFO_202411027,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202411028,Ecran, ,0.43
Shanghai_MATERIEL_INFO_202411020,Ecran,modèle par défaut,0.43
Shanghai_MATERIEL_INFO_202411021,PC fixe tout-en-un,iMac pro,0.7000000000000001
Shanghai_MATERIEL_INFO_202411022,PC fixe sans ecran,EliteDesk DM,0.23
Shanghai_MATERIEL_INFO_202411023,Ecran,modèle par défaut,0.43
Shanghai_MATERIEL_INFO_202411024,PC fixe sans ecran,PC Fixe (moy),0.3
Shanghai_MATERIEL_INFO_202411025,PC portable,Moyenne 17pouces,0.365
Shanghai_MATERIEL_INFO_202411026,PC portable,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202411027,Borne wifi,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_202411028,PC fixe sans ecran,Precision tower 7xxx,0.555
Shanghai_MATERIEL_INFO_202411029, ,24pouces-31pouces,0.43
Shanghai_MATERIEL_INFO_2024110210,Ecran,jusqu'à 23pouces,0.35
BERLIN_MATERIEL_INFO_202411030,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
BERLIN_MATERIEL_INFO_202411031,PC fixe sans ecran,Precision tower 7xxx,0.555
BERLIN_MATERIEL_INFO_202411032, ,iMac 21pouces,0.29
BERLIN_MATERIEL_INFO_202411033,Telephone IP,modèle par défaut,0.017
BERLIN_MATERIEL_INFO_202411034,PC fixe sans ecran,Mac mini,0.27
BERLIN_MATERIEL_INFO_202411035, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202411030, ,Noeud de calcul,1.3
Paris_MATERIEL_INFO_202411031,PC portable,ProBook ,0.226
Paris_MATERIEL_INFO_202411032,PC portable,MacBook air pre-retina,0.31
Paris_MATERIEL_INFO_202411033, ,iMac 21pouces retina,0.3
Paris_MATERIEL_INFO_202411034,PC portable, ,0.26
Paris_MATERIEL_INFO_202411035, ,Modèle par défaut,1.3
Paris_MATERIEL_INFO_202411036,Tablette,modèle par défaut,0.15
Paris_MATERIEL_INFO_202411037, ,Precision 7xxx,0.304
Paris_MATERIEL_INFO_202411038,PC portable,Victus,0.267
LONDON_MATERIEL_INFO_202411030, ,Mac pro,0.9
LONDON_MATERIEL_INFO_202411031,PC portable,ZBook,0.303
LONDON_MATERIEL_INFO_202411032,Serveur,Serveur de stockage,2.5
LONDON_MATERIEL_INFO_202411033,imprimante,Laser A3 (>100kg),1.8
LONDON_MATERIEL_INFO_202411034,imprimante,modèle par défaut,0.5
LA_MATERIEL_INFO_202411030,PC portable,Moyenne 17pouces,0.365
LA_MATERIEL_INFO_202411031, ,MacBook air,0.25
LA_MATERIEL_INFO_202411032, ,"Prodesk (Tower, SFF)",0.322
LA_MATERIEL_INFO_202411033, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202411034,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LA_MATERIEL_INFO_202411035,Ecran,24pouces-31pouces,0.43
LA_MATERIEL_INFO_202411036,PC portable,Moyenne 17pouces,0.365
LA_MATERIEL_INFO_202411037,PC fixe tout-en-un,Mac pro,0.9
NewYork_MATERIEL_INFO_202411030,PC fixe sans ecran,OMEN ,0.29
Shanghai_MATERIEL_INFO_202411030,PC fixe sans ecran,Precision tower 7xxx,0.555
BERLIN_MATERIEL_INFO_202411040,PC portable,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202411040,PC portable,EliteBook 10xx,0.223
Paris_MATERIEL_INFO_202411041,PC portable,ZBook,0.303
Paris_MATERIEL_INFO_202411042,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_202411043,PC fixe tout-en-un,modèle par défaut,0.352
LONDON_MATERIEL_INFO_202411040,PC fixe sans ecran,ProDesk mini/DM,0.1
LONDON_MATERIEL_INFO_202411041, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202411042,PC fixe sans ecran,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202411043,PC portable,Chromebook 11-13pouces,0.175
LONDON_MATERIEL_INFO_202411044,PC fixe sans ecran,Wyse thin client,0.069
LONDON_MATERIEL_INFO_202411045,PC fixe sans ecran,EliteDesk DM,0.23
LONDON_MATERIEL_INFO_202411046, ,24pouces-31pouces,0.43
LONDON_MATERIEL_INFO_202411047,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
LA_MATERIEL_INFO_202411040,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_202411042,PC fixe sans ecran,Elite mini,0.137
LA_MATERIEL_INFO_202411043,PC fixe sans ecran,Precision tower 7xxx,0.555
LA_MATERIEL_INFO_202411045, ,32pouces et plus,0.59
LA_MATERIEL_INFO_202411046,PC portable,Moyenne 13pouces,0.25
LA_MATERIEL_INFO_202411047,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
